,Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,COUNTRY,FIRST_VACCINE_DATE
1801,2021-09-21,BR,Brazil,AMRO,9458,21239783,244,590752,Brazil,2021-01-17
1802,2021-09-22,BR,Brazil,AMRO,7884,21247667,203,590955,Brazil,2021-01-17
1803,2021-09-23,BR,Brazil,AMRO,-573,21247094,485,591440,Brazil,2021-01-17
1804,2021-09-24,BR,Brazil,AMRO,36473,21283567,876,592316,Brazil,2021-01-17
1805,2021-09-25,BR,Brazil,AMRO,24611,21308178,648,592964,Brazil,2021-01-17
1806,2021-09-26,BR,Brazil,AMRO,19438,21327616,699,593663,Brazil,2021-01-17
1807,2021-09-27,BR,Brazil,AMRO,15688,21343304,537,594200,Brazil,2021-01-17
1808,2021-09-28,BR,Brazil,AMRO,8668,21351972,243,594443,Brazil,2021-01-17
1809,2021-09-29,BR,Brazil,AMRO,14423,21366395,210,594653,Brazil,2021-01-17
1810,2021-09-30,BR,Brazil,AMRO,15395,21381790,793,595446,Brazil,2021-01-17
1811,2021-10-01,BR,Brazil,AMRO,17756,21399546,676,596122,Brazil,2021-01-17
1812,2021-10-02,BR,Brazil,AMRO,27527,21427073,627,596749,Brazil,2021-01-17
1813,2021-10-03,BR,Brazil,AMRO,18578,21445651,476,597225,Brazil,2021-01-17
1814,2021-10-04,BR,Brazil,AMRO,13466,21459117,498,597723,Brazil,2021-01-17
1815,2021-10-05,BR,Brazil,AMRO,9004,21468121,225,597948,Brazil,2021-01-17
1816,2021-10-06,BR,Brazil,AMRO,10425,21478546,204,598152,Brazil,2021-01-17
1817,2021-10-07,BR,Brazil,AMRO,20528,21499074,677,598829,Brazil,2021-01-17
1818,2021-10-08,BR,Brazil,AMRO,17893,21516967,530,599359,Brazil,2021-01-17
1819,2021-10-09,BR,Brazil,AMRO,15591,21532558,451,599810,Brazil,2021-01-17
1820,2021-10-10,BR,Brazil,AMRO,18172,21550730,615,600425,Brazil,2021-01-17
1821,2021-10-11,BR,Brazil,AMRO,16451,21567181,404,600829,Brazil,2021-01-17
1822,2021-10-12,BR,Brazil,AMRO,8639,21575820,182,601011,Brazil,2021-01-17
1823,2021-10-13,BR,Brazil,AMRO,6918,21582738,202,601213,Brazil,2021-01-17
1824,2021-10-14,BR,Brazil,AMRO,7359,21590097,185,601398,Brazil,2021-01-17
1825,2021-10-15,BR,Brazil,AMRO,7852,21597949,176,601574,Brazil,2021-01-17
1826,2021-10-16,BR,Brazil,AMRO,14288,21612237,525,602099,Brazil,2021-01-17
1827,2021-10-17,BR,Brazil,AMRO,15239,21627476,570,602669,Brazil,2021-01-17
1828,2021-10-18,BR,Brazil,AMRO,11250,21638726,483,603152,Brazil,2021-01-17
1829,2021-10-19,BR,Brazil,AMRO,5738,21644464,130,603282,Brazil,2021-01-17
1830,2021-10-20,BR,Brazil,AMRO,7446,21651910,183,603465,Brazil,2021-01-17
1831,2021-10-21,BR,Brazil,AMRO,12969,21664879,390,603855,Brazil,2021-01-17
1832,2021-10-22,BR,Brazil,AMRO,15609,21680488,373,604228,Brazil,2021-01-17
1833,2021-10-23,BR,Brazil,AMRO,16853,21697341,451,604679,Brazil,2021-01-17
1834,2021-10-24,BR,Brazil,AMRO,14502,21711843,460,605139,Brazil,2021-01-17
1835,2021-10-25,BR,Brazil,AMRO,11716,21723559,318,605457,Brazil,2021-01-17
1836,2021-10-26,BR,Brazil,AMRO,6204,21729763,187,605644,Brazil,2021-01-17
1837,2021-10-27,BR,Brazil,AMRO,5797,21735560,160,605804,Brazil,2021-01-17
1838,2021-10-28,BR,Brazil,AMRO,13424,21748984,442,606246,Brazil,2021-01-17
1839,2021-10-29,BR,Brazil,AMRO,17184,21766168,433,606679,Brazil,2021-01-17
1840,2021-10-30,BR,Brazil,AMRO,15268,21781436,389,607068,Brazil,2021-01-17
1841,2021-10-31,BR,Brazil,AMRO,11965,21793401,394,607462,Brazil,2021-01-17
1842,2021-11-01,BR,Brazil,AMRO,10693,21804094,232,607694,Brazil,2021-01-17
1843,2021-11-02,BR,Brazil,AMRO,6761,21810855,130,607824,Brazil,2021-01-17
1844,2021-11-03,BR,Brazil,AMRO,3838,21814693,98,607922,Brazil,2021-01-17
1845,2021-11-04,BR,Brazil,AMRO,6431,21821124,149,608071,Brazil,2021-01-17
1846,2021-11-05,BR,Brazil,AMRO,14661,21835785,164,608235,Brazil,2021-01-17
1847,2021-11-06,BR,Brazil,AMRO,13352,21849137,436,608671,Brazil,2021-01-17
1848,2021-11-07,BR,Brazil,AMRO,13321,21862458,389,609060,Brazil,2021-01-17
1849,2021-11-08,BR,Brazil,AMRO,11866,21874324,328,609388,Brazil,2021-01-17
1850,2021-11-09,BR,Brazil,AMRO,6115,21880439,59,609447,Brazil,2021-01-17
1851,2021-11-10,BR,Brazil,AMRO,5638,21886077,126,609573,Brazil,2021-01-17
1852,2021-11-11,BR,Brazil,AMRO,10948,21897025,183,609756,Brazil,2021-01-17
1853,2021-11-12,BR,Brazil,AMRO,12273,21909298,280,610036,Brazil,2021-01-17
1854,2021-11-13,BR,Brazil,AMRO,15300,21924598,188,610224,Brazil,2021-01-17
1855,2021-11-14,BR,Brazil,AMRO,14598,21939196,267,610491,Brazil,2021-01-17
1856,2021-11-15,BR,Brazil,AMRO,14642,21953838,731,611222,Brazil,2021-01-17
1857,2021-11-16,BR,Brazil,AMRO,4129,21957967,61,611283,Brazil,2021-01-17
1858,2021-11-17,BR,Brazil,AMRO,2799,21960766,63,611346,Brazil,2021-01-17
1859,2021-11-18,BR,Brazil,AMRO,4918,21965684,132,611478,Brazil,2021-01-17
1860,2021-11-19,BR,Brazil,AMRO,11977,21977661,373,611851,Brazil,2021-01-17
1861,2021-11-20,BR,Brazil,AMRO,12301,21989962,293,612144,Brazil,2021-01-17
1862,2021-11-21,BR,Brazil,AMRO,13355,22003317,226,612370,Brazil,2021-01-17
1863,2021-11-22,BR,Brazil,AMRO,8833,22012150,217,612587,Brazil,2021-01-17
1864,2021-11-23,BR,Brazil,AMRO,5126,22017276,72,612659,Brazil,2021-01-17
1865,2021-11-24,BR,Brazil,AMRO,2594,22019870,123,612782,Brazil,2021-01-17
1866,2021-11-25,BR,Brazil,AMRO,10312,22030182,284,613066,Brazil,2021-01-17
1867,2021-11-26,BR,Brazil,AMRO,12930,22043112,273,613339,Brazil,2021-01-17
1868,2021-11-27,BR,Brazil,AMRO,12126,22055238,303,613642,Brazil,2021-01-17
1869,2021-11-28,BR,Brazil,AMRO,12392,22067630,315,613957,Brazil,2021-01-17
1870,2021-11-29,BR,Brazil,AMRO,9233,22076863,229,614186,Brazil,2021-01-17
1871,2021-11-30,BR,Brazil,AMRO,4043,22080906,92,614278,Brazil,2021-01-17
1872,2021-12-01,BR,Brazil,AMRO,3843,22084749,98,614376,Brazil,2021-01-17
1873,2021-12-02,BR,Brazil,AMRO,9710,22094459,305,614681,Brazil,2021-01-17
1874,2021-12-03,BR,Brazil,AMRO,11413,22105872,283,614964,Brazil,2021-01-17
1875,2021-12-04,BR,Brazil,AMRO,12910,22118782,215,615179,Brazil,2021-01-17
1876,2021-12-05,BR,Brazil,AMRO,10627,22129409,221,615400,Brazil,2021-01-17
1877,2021-12-06,BR,Brazil,AMRO,8838,22138247,170,615570,Brazil,2021-01-17
1878,2021-12-07,BR,Brazil,AMRO,4844,22143091,66,615636,Brazil,2021-01-17
1879,2021-12-08,BR,Brazil,AMRO,4385,22147476,108,615744,Brazil,2021-01-17
1880,2021-12-09,BR,Brazil,AMRO,10250,22157726,274,616018,Brazil,2021-01-17
1881,2021-12-10,BR,Brazil,AMRO,10055,22167781,233,616251,Brazil,2021-01-17
1882,2021-12-11,BR,Brazil,AMRO,9278,22177059,206,616457,Brazil,2021-01-17
1883,2021-12-12,BR,Brazil,AMRO,7765,22184824,234,616691,Brazil,2021-01-17
1884,2021-12-13,BR,Brazil,AMRO,3355,22188179,53,616744,Brazil,2021-01-17
1885,2021-12-14,BR,Brazil,AMRO,1688,22189867,86,616830,Brazil,2021-01-17
1886,2021-12-15,BR,Brazil,AMRO,2082,22191949,48,616878,Brazil,2021-01-17
1887,2021-12-16,BR,Brazil,AMRO,3826,22195775,92,616970,Brazil,2021-01-17
1888,2021-12-17,BR,Brazil,AMRO,5446,22201221,301,617271,Brazil,2021-01-17
1889,2021-12-18,BR,Brazil,AMRO,3720,22204941,124,617395,Brazil,2021-01-17
1890,2021-12-19,BR,Brazil,AMRO,4079,22209020,206,617601,Brazil,2021-01-17
1891,2021-12-20,BR,Brazil,AMRO,3323,22212343,153,617754,Brazil,2021-01-17
1892,2021-12-21,BR,Brazil,AMRO,1419,22213762,49,617803,Brazil,2021-01-17
1893,2021-12-22,BR,Brazil,AMRO,2094,22215856,70,617873,Brazil,2021-01-17
1894,2021-12-23,BR,Brazil,AMRO,3621,22219477,75,617948,Brazil,2021-01-17
1895,2021-12-24,BR,Brazil,AMRO,3451,22222928,143,618091,Brazil,2021-01-17
1896,2021-12-25,BR,Brazil,AMRO,3645,22226573,137,618228,Brazil,2021-01-17
1897,2021-12-26,BR,Brazil,AMRO,4164,22230737,164,618392,Brazil,2021-01-17
1898,2021-12-27,BR,Brazil,AMRO,0,22230737,0,618392,Brazil,2021-01-17
1899,2021-12-28,BR,Brazil,AMRO,8699,22239436,56,618448,Brazil,2021-01-17
1900,2021-12-29,BR,Brazil,AMRO,6840,22246276,86,618534,Brazil,2021-01-17
1901,2021-12-30,BR,Brazil,AMRO,8430,22254706,171,618705,Brazil,2021-01-17
1902,2021-12-31,BR,Brazil,AMRO,9128,22263834,112,618817,Brazil,2021-01-17
1903,2022-01-01,BR,Brazil,AMRO,13405,22277239,167,618984,Brazil,2021-01-17
1904,2022-01-02,BR,Brazil,AMRO,10282,22287521,72,619056,Brazil,2021-01-17
1905,2022-01-03,BR,Brazil,AMRO,3986,22291507,49,619105,Brazil,2021-01-17
1906,2022-01-04,BR,Brazil,AMRO,1721,22293228,28,619133,Brazil,2021-01-17
1907,2022-01-05,BR,Brazil,AMRO,11850,22305078,76,619209,Brazil,2021-01-17
1908,2022-01-06,BR,Brazil,AMRO,18759,22323837,175,619384,Brazil,2021-01-17
1909,2022-01-07,BR,Brazil,AMRO,27267,22351104,129,619513,Brazil,2021-01-17
1910,2022-01-08,BR,Brazil,AMRO,35826,22386930,128,619641,Brazil,2021-01-17
1911,2022-01-09,BR,Brazil,AMRO,63292,22450222,181,619822,Brazil,2021-01-17
1912,2022-01-10,BR,Brazil,AMRO,49303,22499525,115,619937,Brazil,2021-01-17
1913,2022-01-11,BR,Brazil,AMRO,24382,22523907,44,619981,Brazil,2021-01-17
1914,2022-01-12,BR,Brazil,AMRO,34788,22558695,110,620091,Brazil,2021-01-17
1915,2022-01-13,BR,Brazil,AMRO,70765,22629460,147,620238,Brazil,2021-01-17
1916,2022-01-14,BR,Brazil,AMRO,86631,22716091,133,620371,Brazil,2021-01-17
1917,2022-01-15,BR,Brazil,AMRO,98826,22814917,174,620545,Brazil,2021-01-17
1918,2022-01-16,BR,Brazil,AMRO,112286,22927203,251,620796,Brazil,2021-01-17
1919,2022-01-17,BR,Brazil,AMRO,48520,22975723,175,620971,Brazil,2021-01-17
1920,2022-01-18,BR,Brazil,AMRO,24934,23000657,74,621045,Brazil,2021-01-17
1921,2022-01-19,BR,Brazil,AMRO,74134,23074791,121,621166,Brazil,2021-01-17
1922,2022-01-20,BR,Brazil,AMRO,137103,23211894,351,621517,Brazil,2021-01-17
1923,2022-01-21,BR,Brazil,AMRO,204854,23416748,338,621855,Brazil,2021-01-17
1924,2022-01-22,BR,Brazil,AMRO,168495,23585243,350,622205,Brazil,2021-01-17
1925,2022-01-23,BR,Brazil,AMRO,166539,23751782,358,622563,Brazil,2021-01-17
1926,2022-01-24,BR,Brazil,AMRO,157393,23909175,238,622801,Brazil,2021-01-17
1927,2022-01-25,BR,Brazil,AMRO,135080,24044255,296,623097,Brazil,2021-01-17
1928,2022-01-26,BR,Brazil,AMRO,80340,24124595,259,623356,Brazil,2021-01-17
1929,2022-01-27,BR,Brazil,AMRO,186722,24311317,487,623843,Brazil,2021-01-17
1930,2022-01-28,BR,Brazil,AMRO,224567,24535884,570,624413,Brazil,2021-01-17
1931,2022-01-29,BR,Brazil,AMRO,228954,24764838,672,625085,Brazil,2021-01-17
1932,2022-01-30,BR,Brazil,AMRO,269968,25034806,799,625884,Brazil,2021-01-17
1933,2022-01-31,BR,Brazil,AMRO,179816,25214622,640,626524,Brazil,2021-01-17
1934,2022-02-01,BR,Brazil,AMRO,134175,25348797,330,626854,Brazil,2021-01-17
1935,2022-02-02,BR,Brazil,AMRO,77947,25426744,284,627138,Brazil,2021-01-17
1936,2022-02-03,BR,Brazil,AMRO,193465,25620209,929,628067,Brazil,2021-01-17
1937,2022-02-04,BR,Brazil,AMRO,172903,25793112,893,628960,Brazil,2021-01-17
1938,2022-02-05,BR,Brazil,AMRO,298408,26091520,1041,630001,Brazil,2021-01-17
1939,2022-02-06,BR,Brazil,AMRO,184311,26275831,493,630494,Brazil,2021-01-17
1940,2022-02-07,BR,Brazil,AMRO,197442,26473273,1308,631802,Brazil,2021-01-17
1941,2022-02-08,BR,Brazil,AMRO,59737,26533010,391,632193,Brazil,2021-01-17
1942,2022-02-09,BR,Brazil,AMRO,66583,26599593,428,632621,Brazil,2021-01-17
1943,2022-02-10,BR,Brazil,AMRO,177027,26776620,1189,633810,Brazil,2021-01-17
1944,2022-02-11,BR,Brazil,AMRO,178814,26955434,1264,635074,Brazil,2021-01-17
1945,2022-02-12,BR,Brazil,AMRO,164066,27119500,943,636017,Brazil,2021-01-17
1946,2022-02-13,BR,Brazil,AMRO,166009,27285509,1135,637152,Brazil,2021-01-17
1947,2022-02-14,BR,Brazil,AMRO,140234,27425743,896,638048,Brazil,2021-01-17
1948,2022-02-15,BR,Brazil,AMRO,54220,27479963,314,638362,Brazil,2021-01-17
1949,2022-02-16,BR,Brazil,AMRO,58540,27538503,473,638835,Brazil,2021-01-17
1950,2022-02-17,BR,Brazil,AMRO,120549,27659052,854,639689,Brazil,2021-01-17
1951,2022-02-18,BR,Brazil,AMRO,147734,27806786,1085,640774,Brazil,2021-01-17
1952,2022-02-19,BR,Brazil,AMRO,131049,27937835,1128,641902,Brazil,2021-01-17
1953,2022-02-20,BR,Brazil,AMRO,121027,28058862,1127,643029,Brazil,2021-01-17
1954,2022-02-21,BR,Brazil,AMRO,108725,28167587,851,643880,Brazil,2021-01-17
1955,2022-02-22,BR,Brazil,AMRO,40625,28208212,406,644286,Brazil,2021-01-17
1956,2022-02-23,BR,Brazil,AMRO,37339,28245551,318,644604,Brazil,2021-01-17
1957,2022-02-24,BR,Brazil,AMRO,105776,28351327,816,645420,Brazil,2021-01-17
1958,2022-02-25,BR,Brazil,AMRO,133563,28484890,999,646419,Brazil,2021-01-17
1959,2022-02-26,BR,Brazil,AMRO,93757,28578647,971,647390,Brazil,2021-01-17
1960,2022-02-27,BR,Brazil,AMRO,0,28578647,0,647390,Brazil,2021-01-17
1961,2022-02-28,BR,Brazil,AMRO,165403,28744050,1523,648913,Brazil,2021-01-17
1962,2022-03-01,BR,Brazil,AMRO,24054,28768104,221,649134,Brazil,2021-01-17
1963,2022-03-02,BR,Brazil,AMRO,19516,28787620,199,649333,Brazil,2021-01-17
1964,2022-03-03,BR,Brazil,AMRO,23545,28811165,297,649630,Brazil,2021-01-17
1965,2022-03-04,BR,Brazil,AMRO,30995,28842160,370,650000,Brazil,2021-01-17
1966,2022-03-05,BR,Brazil,AMRO,61870,28904030,578,650578,Brazil,2021-01-17
1967,2022-03-06,BR,Brazil,AMRO,69769,28973799,677,651255,Brazil,2021-01-17
1968,2022-03-07,BR,Brazil,AMRO,59253,29033052,672,651927,Brazil,2021-01-17
1969,2022-03-08,BR,Brazil,AMRO,15961,29049013,216,652143,Brazil,2021-01-17
1970,2022-03-09,BR,Brazil,AMRO,20456,29069469,198,652341,Brazil,2021-01-17
1971,2022-03-10,BR,Brazil,AMRO,68893,29138362,488,652829,Brazil,2021-01-17
1972,2022-03-11,BR,Brazil,AMRO,54906,29193268,669,653498,Brazil,2021-01-17
1973,2022-03-12,BR,Brazil,AMRO,56635,29249903,588,654086,Brazil,2021-01-17
1974,2022-03-13,BR,Brazil,AMRO,55211,29305114,470,654556,Brazil,2021-01-17
1975,2022-03-14,BR,Brazil,AMRO,45020,29350134,389,654945,Brazil,2021-01-17
1976,2022-03-15,BR,Brazil,AMRO,18642,29368776,133,655078,Brazil,2021-01-17
1977,2022-03-16,BR,Brazil,AMRO,11287,29380063,171,655249,Brazil,2021-01-17
1978,2022-03-17,BR,Brazil,AMRO,52094,29432157,336,655585,Brazil,2021-01-17
1979,2022-03-18,BR,Brazil,AMRO,45882,29478039,355,655940,Brazil,2021-01-17
1980,2022-03-19,BR,Brazil,AMRO,49601,29527640,485,656425,Brazil,2021-01-17
1981,2022-03-20,BR,Brazil,AMRO,45472,29573112,373,656798,Brazil,2021-01-17
1982,2022-03-21,BR,Brazil,AMRO,44154,29617266,304,657102,Brazil,2021-01-17
1983,2022-03-22,BR,Brazil,AMRO,13218,29630484,103,657205,Brazil,2021-01-17
1984,2022-03-23,BR,Brazil,AMRO,11110,29641594,97,657302,Brazil,2021-01-17
1985,2022-03-24,BR,Brazil,AMRO,41021,29682615,394,657696,Brazil,2021-01-17
1986,2022-03-25,BR,Brazil,AMRO,47376,29729991,302,657998,Brazil,2021-01-17
1987,2022-03-26,BR,Brazil,AMRO,37690,29767681,312,658310,Brazil,2021-01-17
1988,2022-03-27,BR,Brazil,AMRO,34576,29802257,256,658566,Brazil,2021-01-17
1989,2022-03-28,BR,Brazil,AMRO,0,29802257,0,658566,Brazil,2021-01-17
1990,2022-03-29,BR,Brazil,AMRO,40161,29842418,313,658879,Brazil,2021-01-17
1991,2022-03-30,BR,Brazil,AMRO,9923,29852341,77,658956,Brazil,2021-01-17
1992,2022-03-31,BR,Brazil,AMRO,30056,29882397,285,659241,Brazil,2021-01-17
1993,2022-04-01,BR,Brazil,AMRO,33937,29916334,263,659504,Brazil,2021-01-17
1994,2022-04-02,BR,Brazil,AMRO,31561,29947895,253,659757,Brazil,2021-01-17
1995,2022-04-03,BR,Brazil,AMRO,27270,29975165,245,660002,Brazil,2021-01-17
1996,2022-04-04,BR,Brazil,AMRO,17062,29992227,106,660108,Brazil,2021-01-17
1997,2022-04-05,BR,Brazil,AMRO,7210,29999437,39,660147,Brazil,2021-01-17
1998,2022-04-06,BR,Brazil,AMRO,13361,30012798,165,660312,Brazil,2021-01-17
1999,2022-04-07,BR,Brazil,AMRO,27331,30040129,216,660528,Brazil,2021-01-17
2000,2022-04-08,BR,Brazil,AMRO,27120,30067249,195,660723,Brazil,2021-01-17
2001,2022-04-09,BR,Brazil,AMRO,26502,30093751,250,660973,Brazil,2021-01-17
2002,2022-04-10,BR,Brazil,AMRO,30212,30123963,149,661122,Brazil,2021-01-17
2003,2022-04-11,BR,Brazil,AMRO,21229,30145192,98,661220,Brazil,2021-01-17
2004,2022-04-12,BR,Brazil,AMRO,7210,30152402,38,661258,Brazil,2021-01-17
2005,2022-04-13,BR,Brazil,AMRO,8803,30161205,69,661327,Brazil,2021-01-17
2006,2022-04-14,BR,Brazil,AMRO,22724,30183929,166,661493,Brazil,2021-01-17
2007,2022-04-15,BR,Brazil,AMRO,26924,30210853,163,661656,Brazil,2021-01-17
2008,2022-04-16,BR,Brazil,AMRO,23171,30234024,140,661796,Brazil,2021-01-17
2009,2022-04-17,BR,Brazil,AMRO,13278,30247302,111,661907,Brazil,2021-01-17
2010,2022-04-18,BR,Brazil,AMRO,2775,30250077,31,661938,Brazil,2021-01-17
2011,2022-04-19,BR,Brazil,AMRO,2541,30252618,22,661960,Brazil,2021-01-17
2012,2022-04-20,BR,Brazil,AMRO,8470,30261088,66,662026,Brazil,2021-01-17
2013,2022-04-21,BR,Brazil,AMRO,14131,30275219,125,662151,Brazil,2021-01-17
2014,2022-04-22,BR,Brazil,AMRO,36750,30311969,263,662414,Brazil,2021-01-17
2015,2022-04-23,BR,Brazil,AMRO,18660,30330629,92,662506,Brazil,2021-01-17
2016,2022-04-24,BR,Brazil,AMRO,8068,30338697,51,662557,Brazil,2021-01-17
2017,2022-04-25,BR,Brazil,AMRO,6957,30345654,53,662610,Brazil,2021-01-17
2018,2022-04-26,BR,Brazil,AMRO,3809,30349463,36,662646,Brazil,2021-01-17
2019,2022-04-27,BR,Brazil,AMRO,6456,30355919,76,662722,Brazil,2021-01-17
2020,2022-04-28,BR,Brazil,AMRO,22142,30378061,144,662866,Brazil,2021-01-17
2021,2022-04-29,BR,Brazil,AMRO,20943,30399004,245,663111,Brazil,2021-01-17
2022,2022-04-30,BR,Brazil,AMRO,19916,30418920,114,663225,Brazil,2021-01-17
2023,2022-05-01,BR,Brazil,AMRO,14122,30433042,185,663410,Brazil,2021-01-17
2024,2022-05-02,BR,Brazil,AMRO,15194,30448236,87,663497,Brazil,2021-01-17
2025,2022-05-03,BR,Brazil,AMRO,6263,30454499,16,663513,Brazil,2021-01-17
2026,2022-05-04,BR,Brazil,AMRO,6498,30460997,89,663602,Brazil,2021-01-17
2027,2022-05-05,BR,Brazil,AMRO,21432,30482429,92,663694,Brazil,2021-01-17
2028,2022-05-06,BR,Brazil,AMRO,20072,30502501,65,663759,Brazil,2021-01-17
2029,2022-05-07,BR,Brazil,AMRO,21682,30524183,137,663896,Brazil,2021-01-17
2030,2022-05-08,BR,Brazil,AMRO,19725,30543908,195,664091,Brazil,2021-01-17
2031,2022-05-09,BR,Brazil,AMRO,14622,30558530,35,664126,Brazil,2021-01-17
2032,2022-05-10,BR,Brazil,AMRO,6006,30564536,13,664139,Brazil,2021-01-17
2033,2022-05-11,BR,Brazil,AMRO,9709,30574245,53,664192,Brazil,2021-01-17
2034,2022-05-12,BR,Brazil,AMRO,20143,30594388,198,664390,Brazil,2021-01-17
2035,2022-05-13,BR,Brazil,AMRO,23398,30617786,126,664516,Brazil,2021-01-17
2036,2022-05-14,BR,Brazil,AMRO,21344,30639130,125,664641,Brazil,2021-01-17
2037,2022-05-15,BR,Brazil,AMRO,25609,30664739,139,664780,Brazil,2021-01-17
2038,2022-05-16,BR,Brazil,AMRO,17355,30682094,92,664872,Brazil,2021-01-17
2039,2022-05-17,BR,Brazil,AMRO,6296,30688390,46,664918,Brazil,2021-01-17
2040,2022-05-18,BR,Brazil,AMRO,13510,30701900,69,664987,Brazil,2021-01-17
2041,2022-05-19,BR,Brazil,AMRO,26386,30728286,229,665216,Brazil,2021-01-17
2042,2022-05-20,BR,Brazil,AMRO,13525,30741811,103,665319,Brazil,2021-01-17
2043,2022-05-21,BR,Brazil,AMRO,10415,30752226,114,665433,Brazil,2021-01-17
2044,2022-05-22,BR,Brazil,AMRO,10187,30762413,60,665493,Brazil,2021-01-17
2045,2022-05-23,BR,Brazil,AMRO,16194,30778607,35,665528,Brazil,2021-01-17
2046,2022-05-24,BR,Brazil,AMRO,12613,30791220,99,665627,Brazil,2021-01-17
2047,2022-05-25,BR,Brazil,AMRO,12775,30803995,39,665666,Brazil,2021-01-17
2048,2022-05-26,BR,Brazil,AMRO,32820,30836815,239,665905,Brazil,2021-01-17
2049,2022-05-27,BR,Brazil,AMRO,9787,30846602,132,666037,Brazil,2021-01-17
2050,2022-05-28,BR,Brazil,AMRO,33910,30880512,143,666180,Brazil,2021-01-17
2051,2022-05-29,BR,Brazil,AMRO,40633,30921145,139,666319,Brazil,2021-01-17
2052,2022-05-30,BR,Brazil,AMRO,24239,30945384,72,666391,Brazil,2021-01-17
2053,2022-05-31,BR,Brazil,AMRO,8195,30953579,62,666453,Brazil,2021-01-17
2054,2022-06-01,BR,Brazil,AMRO,24082,30977661,63,666516,Brazil,2021-01-17
2055,2022-06-02,BR,Brazil,AMRO,41377,31019038,160,666676,Brazil,2021-01-17
2056,2022-06-03,BR,Brazil,AMRO,40979,31060017,125,666801,Brazil,2021-01-17
2057,2022-06-04,BR,Brazil,AMRO,41273,31101290,127,666928,Brazil,2021-01-17
2058,2022-06-05,BR,Brazil,AMRO,36189,31137479,43,666971,Brazil,2021-01-17
2059,2022-06-06,BR,Brazil,AMRO,15590,31153069,26,666997,Brazil,2021-01-17
2060,2022-06-07,BR,Brazil,AMRO,6266,31159335,8,667005,Brazil,2021-01-17
2061,2022-06-08,BR,Brazil,AMRO,35783,31195118,36,667041,Brazil,2021-01-17
2062,2022-06-09,BR,Brazil,AMRO,71045,31266163,307,667348,Brazil,2021-01-17
2063,2022-06-10,BR,Brazil,AMRO,49614,31315777,299,667647,Brazil,2021-01-17
2064,2022-06-11,BR,Brazil,AMRO,45073,31360850,143,667790,Brazil,2021-01-17
2065,2022-06-12,BR,Brazil,AMRO,56491,31417341,170,667960,Brazil,2021-01-17
2066,2022-06-13,BR,Brazil,AMRO,27796,31445137,114,668074,Brazil,2021-01-17
2067,2022-06-14,BR,Brazil,AMRO,11728,31456865,36,668110,Brazil,2021-01-17
2068,2022-06-15,BR,Brazil,AMRO,40173,31497038,70,668180,Brazil,2021-01-17
2069,2022-06-16,BR,Brazil,AMRO,44441,31541479,174,668354,Brazil,2021-01-17
2070,2022-06-17,BR,Brazil,AMRO,70290,31611769,339,668693,Brazil,2021-01-17
2071,2022-06-18,BR,Brazil,AMRO,32934,31644703,151,668844,Brazil,2021-01-17
2072,2022-06-19,BR,Brazil,AMRO,28672,31673375,72,668916,Brazil,2021-01-17
2073,2022-06-20,BR,Brazil,AMRO,20127,31693502,94,669010,Brazil,2021-01-17
2074,2022-06-21,BR,Brazil,AMRO,10691,31704193,55,669065,Brazil,2021-01-17
2075,2022-06-22,BR,Brazil,AMRO,50272,31754465,96,669161,Brazil,2021-01-17
2076,2022-06-23,BR,Brazil,AMRO,64362,31818827,229,669390,Brazil,2021-01-17
2077,2022-06-24,BR,Brazil,AMRO,71906,31890733,140,669530,Brazil,2021-01-17
2078,2022-06-25,BR,Brazil,AMRO,72049,31962782,365,669895,Brazil,2021-01-17
2079,2022-06-26,BR,Brazil,AMRO,60384,32023166,334,670229,Brazil,2021-01-17
2080,2022-06-27,BR,Brazil,AMRO,38793,32061959,140,670369,Brazil,2021-01-17
2081,2022-06-28,BR,Brazil,AMRO,16679,32078638,36,670405,Brazil,2021-01-17
2082,2022-06-29,BR,Brazil,AMRO,51678,32130316,127,670532,Brazil,2021-01-17
2083,2022-06-30,BR,Brazil,AMRO,76638,32206954,316,670848,Brazil,2021-01-17
2084,2022-07-01,BR,Brazil,AMRO,75925,32282879,277,671125,Brazil,2021-01-17
2085,2022-07-02,BR,Brazil,AMRO,75139,32358018,291,671416,Brazil,2021-01-17
2086,2022-07-03,BR,Brazil,AMRO,76045,32434063,284,671700,Brazil,2021-01-17
2087,2022-07-04,BR,Brazil,AMRO,37784,32471847,158,671858,Brazil,2021-01-17
2088,2022-07-05,BR,Brazil,AMRO,18575,32490422,53,671911,Brazil,2021-01-17
2089,2022-07-06,BR,Brazil,AMRO,45501,32535923,122,672033,Brazil,2021-01-17
2090,2022-07-07,BR,Brazil,AMRO,74591,32610514,396,672429,Brazil,2021-01-17
2091,2022-07-08,BR,Brazil,AMRO,77166,32687680,361,672790,Brazil,2021-01-17
2092,2022-07-09,BR,Brazil,AMRO,72050,32759730,283,673073,Brazil,2021-01-17
2093,2022-07-10,BR,Brazil,AMRO,71114,32830844,266,673339,Brazil,2021-01-17
2094,2022-07-11,BR,Brazil,AMRO,43657,32874501,215,673554,Brazil,2021-01-17
2095,2022-07-12,BR,Brazil,AMRO,0,32874501,0,673554,Brazil,2021-01-17
2096,2022-07-13,BR,Brazil,AMRO,66006,32940507,204,673758,Brazil,2021-01-17
